Yıl,İlçe,Kullanıcı Sınıfı,Kullanım Sınıfı,Tüketim Yapan Gaz Kullanıcı Sayısı (Sayaç-Adet),Düzeltilmiş Tüketim (m3)
2019,SANCAKTEPE,TİCARİ (ÜRETİM),OCAK+KOMBİ,168,203605.68
2019,SANCAKTEPE,TİCARİ (ÜRETİM),ŞOFBEN+KOMBİ+SOBA,2,375105.65
2019,SANCAKTEPE,TİCARİ (ÜRETİM),ÜRETİM+KOMBİ+SOBA,64,651579.12
2019,SANCAKTEPE,TİCARİ (ÜRETİM),ÜRETİM+KOMBİ,129,197003.73
2019,SANCAKTEPE,TİCARİ (ÜRETİM),OCAK+ŞOFBEN+KOMBİ+YAKICI CİHAZ,4,27453.65
2019,SANCAKTEPE,TİCARİ (ÜRETİM),OCAK+ŞOFBEN+SOBA+KAZAN+YAKICI CİHAZ,1,138808.83
2019,SANCAKTEPE,TİCARİ (ÜRETİM),MERKEZİ ISINMA+OCAK,9,1116471.64
2019,SANCAKTEPE,TİCARİ (ÜRETİM),ÜRETİM+OCAK,115,26108.43
2019,SANCAKTEPE,TİCARİ (ÜRETİM),KOMBİ+KAZAN+YAKICI CİHAZ,2,5374.11
2019,SANCAKTEPE,TİCARİ (ÜRETİM),OCAK+SOFBEN+KOMBI,1,4300237.07
2019,SANCAKTEPE,TİCARİ (ÜRETİM),ÜRETİM+MERKEZİ ISINM,127,345447.69
2019,SANCAKTEPE,TİCARİ (ÜRETİM),OCAK,81,3131773.38
2019,SANCAKTEPE,TİCARİ (ÜRETİM),ÜRETİM,195,3589.05
2019,SANCAKTEPE,TİCARİ (ÜRETİM),ŞOFBEN+SOBA+KOMBİ,1,292263.63
2019,SANCAKTEPE,TİCARİ (ÜRETİM),KOMBİ,52,1358857.47
2019,SANCAKTEPE,TİCARİ (ÜRETİM),MERKEZİ ISINMA,29,54214.45
2019,SANCAKTEPE,TİCARİ (ÜRETİM),ŞOFBEN+KOMBİ+YAKICI CİHAZ,3,7623.15
2019,SANCAKTEPE,TİCARİ (ÜRETİM),OCAK+ŞOFBEN+SOBA+KOMBİ+KAZAN+YAKICI CİHAZ,1,18297.84
2019,SANCAKTEPE,TİCARİ (ÜRETİM),ÜRETİM+SOBA,15,78303.7
2019,SANCAKTEPE,TİCARİ (ÜRETİM),MERKEZ ISNMA+OCAK+ŞOFBEN,4,166783.29
2019,SANCAKTEPE,ÖZEL EĞİTİM KURUMLARI,MERKEZİ ISINMA,6,7251.26
2019,SANCAKTEPE,ÖZEL EĞİTİM KURUMLARI,OCAK+KAZAN+YAKICI CİHAZ,1,53914.8
2019,SANCAKTEPE,ÖZEL EĞİTİM KURUMLARI,KOMBİ,3,1307.08
2019,SANCAKTEPE,ÖZEL EĞİTİM KURUMLARI,OCAK+SOBA+KOMBİ,1,18384.73
2019,SANCAKTEPE,ÖZEL EĞİTİM KURUMLARI,OCAK+KOMBİ,6,3882.08
2019,SANCAKTEPE,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+KOMBİ+SOBA,1,117068.96
2019,SANCAKTEPE,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+MERKEZİ ISINM,3,5494.76
2019,SANCAKTEPE,ÖZEL EĞİTİM KURUMLARI,ÜRETİM,1,16618.36
2019,SANCAKTEPE,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+SOBA,1,2593.06
2019,SANCAKTEPE,ÖZEL EĞİTİM KURUMLARI,MERKEZ ISNMA+OCAK+ŞOFBEN,1,7108.39
2019,SANCAKTEPE,İBADETHANE,OCAK+SOBA+KOMBİ,3,1207.1
2019,SANCAKTEPE,İBADETHANE,ÜRETİM+KOMBİ,1,1680.96
2019,SANCAKTEPE,İBADETHANE,ÜRETİM+SOBA,1,7497.77
2019,SANCAKTEPE,İBADETHANE,ÜRETİM,5,2679.49
2019,SANCAKTEPE,İBADETHANE,MERKEZİ ISINMA+OCAK,1,3325.28
2019,SANCAKTEPE,İBADETHANE,ÜRETİM+OCAK+ŞOFBEN,1,2615.54
2019,SANCAKTEPE,İBADETHANE,SOBA,2,19963.84
2019,SANCAKTEPE,İBADETHANE,OCAK+KOMBİ,14,914.23
2019,SANCAKTEPE,İBADETHANE,ŞOFBEN+KOMBİ+KAZAN+YAKICI CİHAZ,1,3775.69
2019,SANCAKTEPE,İBADETHANE,MRKZ ISNMA+OCAK+KOMBI,1,1387.14
2019,SANCAKTEPE,İBADETHANE,ÜRETİM+KOMBİ+SOBA,1,39850.12
2019,SANCAKTEPE,İBADETHANE,ÜRETİM+MERKEZİ ISINM,7,3943.67
2019,SANCAKTEPE,İBADETHANE,OCAK+SOBA+KOMBİ+YAKICI CİHAZ,1,938.97
2019,SANCAKTEPE,İBADETHANE,OCAK+ŞOFBEN,1,4101.79
2019,SANCAKTEPE,İBADETHANE,OCAK,2,9784.14
2019,SANCAKTEPE,İBADETHANE,KOMBİ+KAZAN,1,31443.94
2019,SANCAKTEPE,İBADETHANE,MERKEZİ ISINMA,4,19201.84
2019,SANCAKTEPE,İBADETHANE,KOMBİ,13,2978536.52
2019,SARIYER,ELEKTRİK ÜRETİM TESİSLERİ,ÜRETİM,2,1005389.76
2019,SARIYER,ELEKTRİK ÜRETİM TESİSLERİ,ÜRETİM+MERKEZİ ISINM,1,19962.68
2019,SARIYER,HAYIR KURUMU VE MÜZE,KOMBİ,9,45792.86
2019,SARIYER,HAYIR KURUMU VE MÜZE,OCAK,3,30478.23
2019,SARIYER,HAYIR KURUMU VE MÜZE,ÜRETİM+KOMBİ,2,836.6
2019,SARIYER,HAYIR KURUMU VE MÜZE,ÜRETİM+MERKEZİ ISINM,2,11953.5
2019,SARIYER,HAYIR KURUMU VE MÜZE,OCAK+KOMBİ,5,1826.21
2019,SARIYER,HAYIR KURUMU VE MÜZE,OCAK+ŞOFBEN+SOBA+YAKICI CİHAZ,1,126467.53
2019,SARIYER,HAYIR KURUMU VE MÜZE,KOMBİ+KAZAN+YAKICI CİHAZ,1,5033.66
2019,SARIYER,HAYIR KURUMU VE MÜZE,ŞOFBEN+KOMBİ+SOBA,1,145730.75
2019,SARIYER,HAYIR KURUMU VE MÜZE,ÜRETİM+SOBA,4,5271.69
2019,SARIYER,HAYIR KURUMU VE MÜZE,ÜRETİM,2,12042.28
2019,SARIYER,MESKEN,KOMBİ+KAZAN,10,130781.13
2019,SARIYER,MESKEN,OCAK+SOBA+ŞOFBEN,157,6159928.32
2019,SARIYER,MESKEN,KOMBİ,2,13761.77
2019,SARIYER,MESKEN,ÜRETİM+KOMBİ+SOBA,5,806.03
2019,SARIYER,MESKEN,OCAK+SOBA+KOMBİ+ŞOFB,2,311.53
2019,SARIYER,MESKEN,OCAK+SOBA+KOMBİ+KAZAN,1,19712.84
2019,SARIYER,MESKEN,ŞOFBEN+KOMBİ+KAZAN+YAKICI CİHAZ,8,2823.85
2019,SARIYER,MESKEN,OCAK+KAZAN+YAKICI CİHAZ,1,3228.39
2019,SARIYER,MESKEN,ŞOFBEN+KOMBİ,1,1021385.28
2019,SARIYER,MESKEN,OCAK+SOBA,1,102041.99
2019,SARIYER,MESKEN,OCAK+ŞOFBEN,104,103057004.53
2019,SARIYER,MESKEN,OCAK+KOMBİ,91,7494.93
2019,SARIYER,MESKEN,ÜRETİM+MERKEZİ ISINM,1,2312.29
2019,SARIYER,MESKEN,ŞOFBEN,2,218921.8
2019,SARIYER,MESKEN,MRKZ ISNMA+OCAK+KOMBI,295,1249106.02
2019,SARIYER,MESKEN,OCAK+SOBA+KOMBİ,1,290306.27
2019,SARIYER,MESKEN,MERKEZ ISNMA+OCAK+ŞOFBEN,1,605892.9
2019,SARIYER,MESKEN,KASKAT KOMBİ + OCAK,34,24184.26
2019,SARIYER,MESKEN,SOBA,33,27558.82
2019,SARIYER,MESKEN,OCAK+SOFBEN+KOMBI,12,2658.1
2019,SARIYER,MESKEN,OCAK+SOFBEN+SOBA+KZN,5,2080907.19
2019,SARIYER,MESKEN,MERKEZİ ISINMA+BOYLE,70,2981.85
2019,SARIYER,MESKEN,ŞOFBEN+SOBA+KOMBİ,1,30110489.04
2019,SARIYER,MESKEN,MERKEZİ ISINMA,686,1326269.6
2019,SARIYER,MESKEN,OCAK,424,3891.54
2019,SARIYER,MESKEN,ŞOFBEN+KAZAN,20,20198.21
2019,SARIYER,MESKEN,ÜRETİM+KOMBİ,10,6242.45
2019,SARIYER,MESKEN,ÜRETİM,4,7101.98
2019,SARIYER,MESKEN,SOBA+KAZAN,1,97.25
2019,SARIYER,MESKEN,ÜRETİM+OCAK,2,2236.73
2019,SARIYER,MESKEN,ŞOFBEN+YAKICI CİHAZ,1,36333.91
2019,SARIYER,MESKEN,MRKZ ISNMA+OCAK+SOBA,12,639140.55
2019,SARIYER,MESKEN,KASKAT KOMBİ,24,610743.57
2019,SARIYER,MESKEN,MERKEZİ ISINMA+OCAK,2,874.81
2019,SARIYER,MESKEN,ŞOFBEN+SOBA,2,9719.12
2019,SARIYER,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+KOMBİ,2,3015583.52
2019,SARIYER,RESMİ EĞİTİM KURUMLALARI,MERKEZİ ISINMA,50,23622.27
2019,SARIYER,RESMİ EĞİTİM KURUMLALARI,OCAK+KOMBİ,5,103513.63
2019,SARIYER,RESMİ EĞİTİM KURUMLALARI,MERKEZİ ISINMA+OCAK,7,48609.34
2019,SARIYER,RESMİ EĞİTİM KURUMLALARI,OCAK+KAZAN+YAKICI CİHAZ,3,160214.66
2019,SARIYER,RESMİ EĞİTİM KURUMLALARI,ÜRETİM,9,1933.42
2019,SARIYER,RESMİ EĞİTİM KURUMLALARI,OCAK,2,49836.92
2019,SARIYER,RESMİ EĞİTİM KURUMLALARI,MERKEZİ ISINMA+BOYLE,2,45402.6
2019,SARIYER,RESMİ EĞİTİM KURUMLALARI,MERKEZ ISNMA+OCAK+ŞOFBEN,1,25471.83
2019,SARIYER,RESMİ EĞİTİM KURUMLALARI,SOBA+KAZAN,1,1040.04
2019,SARIYER,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+OCAK,1,252218.92
2019,SARIYER,RESMİ EĞİTİM KURUMLALARI,KOMBİ,10,1934459.65
2019,SARIYER,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+SOBA,24,1638685.66
2019,SARIYER,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+MERKEZİ ISINM,11,606.06
2019,SARIYER,RESMİ KURUM,ÜRETİM+OCAK,2,148274.78
2019,SARIYER,RESMİ KURUM,MERKEZİ ISINMA+OCAK,7,100562.88
2019,SARIYER,RESMİ KURUM,KOMBİ+KAZAN,1,64549.82
2019,SARIYER,RESMİ KURUM,OCAK,12,88426.77
2019,SARIYER,RESMİ KURUM,ÜRETİM+KOMBİ,9,453615.1
2019,SARIYER,RESMİ KURUM,ÜRETİM+SOBA,17,38373.61
2019,SARIYER,RESMİ KURUM,MRKZ ISNMA+OCAK+KOMBI,2,507692.64
2019,SARIYER,RESMİ KURUM,ÜRETİM,34,1432095.1
2019,SARIYER,RESMİ KURUM,MERKEZİ ISINMA,33,12636.97
2019,SARIYER,RESMİ KURUM,ŞOFBEN+YAKICI CİHAZ,2,2190.02
2019,SARIYER,RESMİ KURUM,OCAK+ŞOFBEN,2,64921.19
2019,SARIYER,RESMİ KURUM,OCAK+KAZAN+YAKICI CİHAZ,1,6032.29
2019,SARIYER,RESMİ KURUM,MERKEZ ISNMA+OCAK+ŞOFBEN,1,1152925.86
2019,SARIYER,RESMİ KURUM,ÜRETİM+MERKEZİ ISINM,35,16549.18
2019,SARIYER,RESMİ KURUM,OCAK+KOMBİ+KAZAN+YAKICI CİHAZ,1,11473.07
2019,SARIYER,RESMİ KURUM,ÜRETİM+KOMBİ+SOBA,2,387124.38
2019,SARIYER,RESMİ KURUM,OCAK+KOMBİ,119,931.5
2019,SARIYER,RESMİ KURUM,OCAK+SOBA,1,389.98
2019,SARIYER,RESMİ KURUM,OCAK+SOBA+KOMBİ,1,519554.09
2019,SARIYER,RESMİ KURUM,KOMBİ,38,103699.5
2019,SARIYER,RESMİ KURUM,MERKEZİ ISINMA+BOYLE,2,20842.69
2019,SARIYER,RESMİ KURUM,KOMBİ+KAZAN+YAKICI CİHAZ,1,162382.6
2019,SARIYER,SANAYİ TESİSLERİ,MERKEZİ ISINMA,1,1862081.41
2019,SARIYER,SANAYİ TESİSLERİ,ÜRETİM+MERKEZİ ISINM,1,1900628.38
2019,SARIYER,SANAYİ TESİSLERİ,ÜRETİM,5,156921.58
2019,SARIYER,SANAYİ TESİSLERİ,ÜRETİM+KOMBİ+SOBA,1,55530.62
2019,SARIYER,SAĞLIK KURUMLARI (RESMİ),ÜRETİM+MERKEZİ ISINM,2,34920.5
2019,SARIYER,SAĞLIK KURUMLARI (RESMİ),ÜRETİM,3,378188.34
2019,SARIYER,SAĞLIK KURUMLARI (RESMİ),ÜRETİM+SOBA,6,6425.94
2019,SARIYER,SAĞLIK KURUMLARI (RESMİ),OCAK+KOMBİ,3,1276808.84
2019,SARIYER,SAĞLIK KURUMLARI (RESMİ),MERKEZİ ISINMA+BOYLE,1,1098.91
2019,SARIYER,SAĞLIK KURUMLARI (RESMİ),KOMBİ,1,832.93
2019,SARIYER,SAĞLIK KURUMLARI (ÖZEL),KOMBİ,1,13723.6
2019,SARIYER,SAĞLIK KURUMLARI (ÖZEL),OCAK+KOMBİ,5,2681.31
2019,SARIYER,SAĞLIK KURUMLARI (ÖZEL),ÜRETİM+MERKEZİ ISINM,1,1223923.94
2019,SARIYER,SAĞLIK KURUMLARI (ÖZEL),ÜRETİM,5,124822.94
2019,SARIYER,TİCARİ,ÜRETİM+OCAK,33,462692.1
2019,SARIYER,TİCARİ,ÜRETİM,58,18697.32
2019,SARIYER,TİCARİ,OCAK+SOBA+KOMBİ,7,9523.35
2019,SARIYER,TİCARİ,OCAK+KAZAN+YAKICI CİHAZ,4,37054.26
2019,SARIYER,TİCARİ,OCAK+SOBA,26,17324.53
2019,SARIYER,TİCARİ,KOMBİ+KAZAN,2,2732685.32
2019,SARIYER,TİCARİ,MERKEZİ ISINMA,46,298011.3
2019,SARIYER,TİCARİ,ÜRETİM+KOMBİ+SOBA,42,171.12
2019,SARIYER,TİCARİ,ŞOFBEN,1,22724.4
2019,SARIYER,TİCARİ,MERKEZİ ISINMA+OCAK,8,4917.78
2019,SARIYER,TİCARİ,SOBA+KAZAN,1,12428.74
2019,SARIYER,TİCARİ,ÜRETİM+OCAK+ŞOFBEN,4,1414.28
2019,SARIYER,TİCARİ,ŞOFBEN+KOMBİ+YAKICI CİHAZ,1,16068.24
2019,SARIYER,TİCARİ,MERKEZ ISNMA+OCAK+ŞOFBEN,1,884710.14
2019,SARIYER,TİCARİ,KOMBİ,353,10801.78
2019,SARIYER,TİCARİ,OCAK+ŞOFBEN+KAZAN+YAKICI CİHAZ,1,145225.34
2019,SARIYER,TİCARİ,ÜRETİM+KOMBİ,49,1436726.21
2019,SARIYER,TİCARİ,ÜRETİM+SOBA,35,487.34
2019,SARIYER,TİCARİ,OCAK+SOBA+ŞOFBEN,1,5262.15
2019,SARIYER,TİCARİ,ŞOFBEN+KOMBİ+KAZAN+YAKICI CİHAZ,1,6907.98
2019,SARIYER,TİCARİ,OCAK+SOFBEN+KOMBI,2,3329.06
2019,SARIYER,TİCARİ,ŞOFBEN+KOMBİ+SOBA,1,1933444.87
2019,SARIYER,TİCARİ,OCAK+KOMBİ,960,1225.95
2019,SARIYER,TİCARİ,ŞOFBEN+KOMBİ,1,402107.71
2019,SARIYER,TİCARİ,OCAK,58,13364.99
2019,SARIYER,TİCARİ,OCAK+KOMBİ+KAZAN+YAKICI CİHAZ,1,39468.01
2019,SARIYER,TİCARİ,OCAK+ŞOFBEN,9,24271.65
2019,SARIYER,TİCARİ,MRKZ ISNMA+OCAK+KOMBI,4,29566.8
2019,SARIYER,TİCARİ,MRKZ ISNMA+OCAK+SOBA,2,29356.86
2019,SARIYER,TİCARİ,ŞOFBEN+YAKICI CİHAZ,11,230574.73
2019,SARIYER,TİCARİ,MERKEZİ ISINMA+BOYLE,2,3501.26
2019,SARIYER,TİCARİ,SOBA,6,4203.43
2019,SARIYER,TİCARİ,ŞOFBEN+SOBA+KOMBİ,1,1787965.07
2019,SARIYER,TİCARİ,ÜRETİM+MERKEZİ ISINM,42,17256.58
2019,SARIYER,TİCARİ (ÜRETİM),ŞOFBEN+KOMBİ+SOBA,2,115465.62
2019,SARIYER,TİCARİ (ÜRETİM),MERKEZİ ISINMA+OCAK,13,1109116.41
2019,SARIYER,TİCARİ (ÜRETİM),OCAK+KOMBİ,300,169964.26
2019,SARIYER,TİCARİ (ÜRETİM),OCAK+ŞOFBEN,19,722.43
2019,SARIYER,TİCARİ (ÜRETİM),ŞOFBEN,1,177540.28
2019,SARIYER,TİCARİ (ÜRETİM),KOMBİ+KAZAN+YAKICI CİHAZ,3,133515.33
2019,SARIYER,TİCARİ (ÜRETİM),SOBA+KAZAN,1,9974.22
2019,SARIYER,TİCARİ (ÜRETİM),OCAK+SOBA+ŞOFBEN,2,1301868.01
2019,SARIYER,TİCARİ (ÜRETİM),ÜRETİM+KOMBİ,217,22443.95
2019,SARIYER,TİCARİ (ÜRETİM),OCAK+SOBA,16,9005.16
2019,SARIYER,TİCARİ (ÜRETİM),MERKEZİ ISINMA+BOYLE,1,298134.89
2019,SARIYER,TİCARİ (ÜRETİM),ÜRETİM+SOBA,12,167763.63
2019,SARIYER,TİCARİ (ÜRETİM),OCAK+KAZAN+YAKICI CİHAZ,5,728570.48
2019,SARIYER,TİCARİ (ÜRETİM),OCAK,142,64568.74
2019,SARIYER,TİCARİ (ÜRETİM),OCAK+ŞOFBEN+KOMBİ+YAKICI CİHAZ,6,863270.43
2019,SARIYER,TİCARİ (ÜRETİM),ÜRETİM+OCAK,115,574383.75
2019,SARIYER,TİCARİ (ÜRETİM),ŞOFBEN+YAKICI CİHAZ,56,587426.68
2019,SARIYER,TİCARİ (ÜRETİM),ÜRETİM+KOMBİ+SOBA,117,15073.84
2019,SARIYER,TİCARİ (ÜRETİM),OCAK+SOBA+KOMBİ+YAKICI CİHAZ,2,56773.97
2019,SARIYER,TİCARİ (ÜRETİM),OCAK+KOMBİ+KAZAN+YAKICI CİHAZ,4,3204313.19
2019,SARIYER,TİCARİ (ÜRETİM),ÜRETİM,376,2733326.16
2019,SARIYER,TİCARİ (ÜRETİM),MERKEZİ ISINMA,41,7890.49
2019,SARIYER,TİCARİ (ÜRETİM),ŞOFBEN+SOBA+KOMBİ+KAZAN,1,5326.39
2019,SARIYER,TİCARİ (ÜRETİM),KASKAT KOMBİ + OCAK,1,17853.86
2019,SARIYER,TİCARİ (ÜRETİM),MRKZ ISNMA+OCAK+KOMBI,2,44483.92
2019,SARIYER,TİCARİ (ÜRETİM),SOBA,4,3393.43
2019,SARIYER,TİCARİ (ÜRETİM),OCAK+SOBA+KOMBİ,2,7257.23
2019,SARIYER,TİCARİ (ÜRETİM),OCAK+SOFBEN+KOMBI,1,6044.34
2019,SARIYER,TİCARİ (ÜRETİM),ŞOFBEN+KOMBİ+KAZAN+YAKICI CİHAZ,2,27992.03
2019,SARIYER,TİCARİ (ÜRETİM),ŞOFBEN+KOMBİ+YAKICI CİHAZ,2,36425.94
2019,SARIYER,TİCARİ (ÜRETİM),OCAK+SOBA+KOMBİ+KAZAN+YAKICI CİHAZ,1,17978.4
2019,SARIYER,TİCARİ (ÜRETİM),KOMBİ+KAZAN,2,5268250.38
2019,SARIYER,TİCARİ (ÜRETİM),ÜRETİM+MERKEZİ ISINM,182,882.46
2019,SARIYER,TİCARİ (ÜRETİM),MERKEZ ISNMA+OCAK+ŞOFBEN,1,2000.18
2019,SARIYER,TİCARİ (ÜRETİM),ŞOFBEN+KAZAN,1,1074718.92
2019,SARIYER,TİCARİ (ÜRETİM),KOMBİ,134,14231.92
2019,SARIYER,TİCARİ (ÜRETİM),SOBA+KOMBİ+YAKICI CİHAZ,3,169017.52
2019,SARIYER,TİCARİ (ÜRETİM),ÜRETİM+OCAK+ŞOFBEN,22,74139.51
2019,SARIYER,YABANCI TEMSİLCİLİK,OCAK,1,15906.55
2019,SARIYER,YABANCI TEMSİLCİLİK,ÜRETİM,1,8755.1
2019,SARIYER,YABANCI TEMSİLCİLİK,ÜRETİM+SOBA,1,106057.91
2019,SARIYER,YABANCI TEMSİLCİLİK,MERKEZİ ISINMA,2,12941.53
2019,SARIYER,YABANCI TEMSİLCİLİK,ÜRETİM+MERKEZİ ISINM,1,136133.87
2019,SARIYER,YABANCI TEMSİLCİLİK,OCAK+KOMBİ,10,37932.29
2019,SARIYER,YABANCI TEMSİLCİLİK,KOMBİ,6,2790639.05
2019,SARIYER,ÖZEL EĞİTİM KURUMLARI,MERKEZİ ISINMA,14,7471.91
2019,SARIYER,ÖZEL EĞİTİM KURUMLARI,ÜRETİM,1,54594.96
2019,SARIYER,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+KOMBİ,1,36970.16
2019,SARIYER,ÖZEL EĞİTİM KURUMLARI,MERKEZİ ISINMA+OCAK,1,257939.99
2019,SARIYER,ÖZEL EĞİTİM KURUMLARI,KOMBİ,7,241233.15
2019,SARIYER,ÖZEL EĞİTİM KURUMLARI,OCAK+KOMBİ,6,617395.07
2019,SARIYER,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+MERKEZİ ISINM,6,22617.39
2019,SARIYER,ÖZEL EĞİTİM KURUMLARI,OCAK+KAZAN+YAKICI CİHAZ,1,79219.06
2019,SARIYER,ÖZEL EĞİTİM KURUMLARI,OCAK,2,430313.32
2019,SARIYER,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+SOBA,5,3706.93
2019,SARIYER,İBADETHANE,SOBA,2,22580.71
2019,SARIYER,İBADETHANE,MRKZ ISNMA+OCAK+KOMBI,1,811.53
2019,SARIYER,İBADETHANE,ÜRETİM,1,21673.27
2019,SARIYER,İBADETHANE,MERKEZİ ISINMA,5,3950.31
2019,SARIYER,İBADETHANE,OCAK+SOBA+KOMBİ,2,3816.52
2019,SARIYER,İBADETHANE,OCAK+ŞOFBEN,2,1154.56
2019,SARIYER,İBADETHANE,MERKEZİ ISINMA+OCAK,1,5978.81
2019,SARIYER,İBADETHANE,OCAK,3,1388.01
2019,SARIYER,İBADETHANE,MRKZ ISNMA+OCAK+SOBA,1,5769.76
2019,SARIYER,İBADETHANE,ÜRETİM+KOMBİ,2,2180.16
2019,SARIYER,İBADETHANE,ÜRETİM+MERKEZİ ISINM,2,50903.09
2019,SARIYER,İBADETHANE,OCAK+KOMBİ,21,68973.78
2019,SARIYER,İBADETHANE,KOMBİ,31,588.87
2019,SULTANBEYLİ,ELEKTRİK ÜRETİM TESİSLERİ,ÜRETİM,1,1409.59
2019,SULTANBEYLİ,HAYIR KURUMU VE MÜZE,OCAK+SOBA,1,13699.2
2019,SULTANBEYLİ,HAYIR KURUMU VE MÜZE,OCAK+KOMBİ,5,59767.69
2019,SULTANBEYLİ,HAYIR KURUMU VE MÜZE,ÜRETİM+MERKEZİ ISINM,3,3378.13
2019,SULTANBEYLİ,MESKEN,ÜRETİM,4,790607.63
2019,SULTANBEYLİ,MESKEN,OCAK+SOBA,1,1868754.65
2019,SULTANBEYLİ,MESKEN,OCAK+SOBA+KOMBİ,2,108404.06
2019,SULTANBEYLİ,MESKEN,MERKEZİ ISINMA+OCAK,1,132671.17
2019,SULTANBEYLİ,MESKEN,OCAK+SOBA+ŞOFBEN,206,3036.66
2019,SULTANBEYLİ,MESKEN,SOBA,7,3961.59
2019,SULTANBEYLİ,MESKEN,ŞOFBEN+KOMBİ+KAZAN+YAKICI CİHAZ,5,481.75
2019,SULTANBEYLİ,MESKEN,KASKAT KOMBİ + OCAK,2,21019.52
2019,SULTANBEYLİ,MESKEN,OCAK+ŞOFBEN,42,91563.64
2019,SULTANBEYLİ,MESKEN,OCAK,197,2512690.23
2019,SULTANBEYLİ,MESKEN,MERKEZİ ISINMA,43,66161.28
2019,SULTANBEYLİ,MESKEN,KOMBİ,72,5358.54
2019,SULTANBEYLİ,MESKEN,OCAK+SOFBEN+KOMBI,7,66763078.62
2019,SULTANBEYLİ,MESKEN,OCAK+KOMBİ,77,80.49
2019,SULTANBEYLİ,MESKEN,ŞOFBEN,1,71344.69
2019,SULTANBEYLİ,MESKEN,KASKAT KOMBİ,1,18238.43
2019,SULTANBEYLİ,MESKEN,MRKZ ISNMA+OCAK+KOMBI,27,140347.93
2019,SULTANBEYLİ,MESKEN,MERKEZ ISNMA+OCAK+ŞOFBEN,556,372.05
2019,SULTANBEYLİ,MESKEN,KOMBİ+KAZAN,1,269636.37
2019,SULTANBEYLİ,RESMİ EĞİTİM KURUMLALARI,MERKEZİ ISINMA+OCAK,10,38045.28
2019,SULTANBEYLİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM,2,686974.82
2019,SULTANBEYLİ,RESMİ EĞİTİM KURUMLALARI,MERKEZİ ISINMA,32,66641.11
2019,SULTANBEYLİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+SOBA,3,35954.1
2019,SULTANBEYLİ,RESMİ EĞİTİM KURUMLALARI,OCAK+KAZAN+YAKICI CİHAZ,1,31734.19
2019,SULTANBEYLİ,RESMİ EĞİTİM KURUMLALARI,OCAK+KOMBİ,2,26207.75
2019,SULTANBEYLİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+OCAK,3,1402.55
2019,SULTANBEYLİ,RESMİ EĞİTİM KURUMLALARI,OCAK+SOBA+ŞOFBEN,1,144206.39
2019,SULTANBEYLİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+MERKEZİ ISINM,8,19533.98
2019,SULTANBEYLİ,RESMİ EĞİTİM KURUMLALARI,OCAK+KOMBİ+KAZAN+YAKICI CİHAZ,1,40999.79
2019,SULTANBEYLİ,RESMİ KURUM,KOMBİ,12,50597.72
2019,SULTANBEYLİ,RESMİ KURUM,ÜRETİM+OCAK,1,7073.5
2019,SULTANBEYLİ,RESMİ KURUM,OCAK+ŞOFBEN,2,26390.13
2019,SULTANBEYLİ,RESMİ KURUM,ÜRETİM+KOMBİ+SOBA,9,523779.33
2019,SULTANBEYLİ,RESMİ KURUM,MERKEZİ ISINMA,14,2954.36
2019,SULTANBEYLİ,RESMİ KURUM,ÜRETİM,4,18709.48
2019,SULTANBEYLİ,RESMİ KURUM,KOMBİ+KAZAN+YAKICI CİHAZ,1,89794.31
2019,SULTANBEYLİ,RESMİ KURUM,OCAK+KAZAN+YAKICI CİHAZ,3,120323.84
2019,SULTANBEYLİ,RESMİ KURUM,ÜRETİM+KOMBİ,9,18683.88
2019,SULTANBEYLİ,RESMİ KURUM,OCAK,2,13872.58
2019,SULTANBEYLİ,RESMİ KURUM,OCAK+SOFBEN+KOMBI,1,210429.69
2019,SULTANBEYLİ,RESMİ KURUM,ÜRETİM+MERKEZİ ISINM,15,97969.74
2019,SULTANBEYLİ,RESMİ KURUM,MERKEZİ ISINMA+OCAK,4,82686.16
2019,SULTANBEYLİ,RESMİ KURUM,OCAK+KOMBİ,29,249619.47
2019,SULTANBEYLİ,SANAYİ TESİSLERİ,MERKEZİ ISINMA,1,1187643.14
2019,SULTANBEYLİ,SANAYİ TESİSLERİ,ÜRETİM,2,20821.5
2019,SULTANBEYLİ,SAĞLIK KURUMLARI (RESMİ),ÜRETİM+MERKEZİ ISINM,1,852524.16
2019,SULTANBEYLİ,SAĞLIK KURUMLARI (RESMİ),ÜRETİM,1,7681.29
2019,SULTANBEYLİ,SAĞLIK KURUMLARI (RESMİ),OCAK+KOMBİ,2,1935.4
2019,SULTANBEYLİ,SAĞLIK KURUMLARI (RESMİ),MERKEZİ ISINMA,2,42648.7
