ID   ,Year              ,District      ,District_Id ,Usage_Type           ,Count     ,Using_Count ,Amount
2013 ,2018              ,Ataþehir      ,       2049 ,Ticari               ,"27,209"  ,"24,029"    ,"178,414,578"
2014 ,2018              ,Ataþehir      ,       2049 ,Sanayi Tesisleri     ,93        ,93          ,"178,414,578"
2015 ,2018              ,Ataþehir      ,       2049 ,Resmi Kurum          ,"3,184"   ,"3,136"     ,"178,414,578"
2016 ,2018              ,Ataþehir      ,       2049 ,Mesken               ,"162,043" ,"159,459"   ,"178,414,578"
2017 ,2018              ,Ataþehir      ,       2049 ,Ýbadethane           ,156       ,146         ,"178,414,578"
2018 ,2018              ,Ataþehir      ,       2049 ,Hayýr Kurumu ve Müze ,77        ,44          ,"178,414,578"
2019 ,2018              ,Avcýlar       ,       2003 ,Ticari               ,"14,708"  ,"12,434"    ,"167,395,949"
2020 ,2018              ,Avcýlar       ,       2003 ,Sanayi Tesisleri     ,"2,183"   ,"2,183"     ,"167,395,949"
2021 ,2018              ,Avcýlar       ,       2003 ,Resmi Kurum          ,"5,71"    ,"5,61"      ,"167,395,949"
2022 ,2018              ,Avcýlar       ,       2003 ,Mesken               ,"152,452" ,"150,035"   ,"167,395,949"
2023 ,2018              ,Avcýlar       ,       2003 ,Ýbadethane           ,38        ,37          ,"167,395,949"
2024 ,2018              ,Avcýlar       ,       2003 ,Hayýr Kurumu ve Müze ,128       ,124         ,"167,395,949"
2025 ,2018              ,Baðcýlar      ,       2004 ,Ticari               ,"31,869"  ,"26,869"    ,"225,934,788"
2026 ,2018              ,Baðcýlar      ,       2004 ,Sanayi Tesisleri     ,891       ,891         ,"225,934,788"
2027 ,2018              ,Baðcýlar      ,       2004 ,Resmi Kurum          ,"5,755"   ,"5,734"     ,"225,934,788"
2028 ,2018              ,Baðcýlar      ,       2004 ,Mesken               ,"228,188" ,"223,451"   ,"225,934,788"
2029 ,2018              ,Baðcýlar      ,       2004 ,Ýbadethane           ,190       ,185         ,"225,934,788"
2030 ,2018              ,Baðcýlar      ,       2004 ,Hayýr Kurumu ve Müze ,188       ,184         ,"225,934,788"
2031 ,2018              ,Bahçelievler  ,       2005 ,Ticari               ,"27,152"  ,"24,265"    ,"213,277,179"
2032 ,2018              ,Bahçelievler  ,       2005 ,Sanayi Tesisleri     ,"1,139"   ,"1,139"     ,"213,277,179"
2033 ,2018              ,Bahçelievler  ,       2005 ,Resmi Kurum          ,"4,823"   ,"4,716"     ,"213,277,179"
2034 ,2018              ,Bahçelievler  ,       2005 ,Mesken               ,"205,841" ,"203,372"   ,"213,277,179"
2035 ,2018              ,Bahçelievler  ,       2005 ,Ýbadethane           ,304       ,300         ,"213,277,179"
2036 ,2018              ,Bahçelievler  ,       2005 ,Hayýr Kurumu ve Müze ,228       ,225         ,"213,277,179"
2037 ,2018              ,Bakýrköy      ,       1166 ,Yabancý Temsilcilik  ,8         ,7           ,"191,694,686"
2038 ,2018              ,Bakýrköy      ,       1166 ,Ticari               ,"25,376"  ,"23,883"    ,"191,694,686"
2039 ,2018              ,Bakýrköy      ,       1166 ,Sanayi Tesisleri     ,231       ,231         ,"191,694,686"
2040 ,2018              ,Bakýrköy      ,       1166 ,Resmi Kurum          ,"9,755"   ,"9,551"     ,"191,694,686"
2041 ,2018              ,Bakýrköy      ,       1166 ,Mesken               ,"102,096" ,"100,727"   ,"191,694,686"
2042 ,2018              ,Bakýrköy      ,       1166 ,Ýbadethane           ,206       ,196         ,"191,694,686"
2043 ,2018              ,Bakýrköy      ,       1166 ,Hayýr Kurumu ve Müze ,148       ,135         ,"191,694,686"
2045 ,2018              ,Baþakþehir    ,       2050 ,Ticari               ,"39,292"  ,"19,188"    ,"169,213,153"
2046 ,2018              ,Baþakþehir    ,       2050 ,Sanayi Tesisleri     ,885       ,885         ,"169,213,153"
2047 ,2018              ,Baþakþehir    ,       2050 ,Resmi Kurum          ,"3,05"    ,"2,936"     ,"169,213,153"
2048 ,2018              ,Baþakþehir    ,       2050 ,Mesken               ,"135,195" ,"132,054"   ,"169,213,153"
2049 ,2018              ,Baþakþehir    ,       2050 ,Ýbadethane           ,131       ,120         ,"169,213,153"
2050 ,2018              ,Baþakþehir    ,       2050 ,Hayýr Kurumu ve Müze ,99        ,99          ,"169,213,153"
2052 ,2018              ,Bayrampaþa    ,       1886 ,Ticari               ,"18,506"  ,"15,069"    ,"94,761,082"
2053 ,2018              ,Bayrampaþa    ,       1886 ,Sanayi Tesisleri     ,264       ,264         ,"94,761,082"
2054 ,2018              ,Bayrampaþa    ,       1886 ,Resmi Kurum          ,"2,762"   ,"2,736"     ,"94,761,082"
2055 ,2018              ,Bayrampaþa    ,       1886 ,Mesken               ,"94,267"  ,"93,306"    ,"94,761,082"
2056 ,2018              ,Bayrampaþa    ,       1886 ,Ýbadethane           ,280       ,274         ,"94,761,082"
2057 ,2018              ,Bayrampaþa    ,       1886 ,Hayýr Kurumu ve Müze ,87        ,86          ,"94,761,082"
2058 ,2018              ,Beþiktaþ      ,       1183 ,Yabancý Temsilcilik  ,179       ,179         ,"168,435,120"
2059 ,2018              ,Beþiktaþ      ,       1183 ,Ticari               ,"28,618"  ,"26,106"    ,"168,435,120"
2060 ,2018              ,Beþiktaþ      ,       1183 ,Sanayi Tesisleri     ,"2,682"   ,"2,682"     ,"168,435,120"
2061 ,2018              ,Beþiktaþ      ,       1183 ,Resmi Kurum          ,"12,669"  ,"11,438"    ,"168,435,120"
2062 ,2018              ,Beþiktaþ      ,       1183 ,Mesken               ,"94,895"  ,"91,793"    ,"168,435,120"
2063 ,2018              ,Beþiktaþ      ,       1183 ,Ýbadethane           ,122       ,120         ,"168,435,120"
2064 ,2018              ,Beþiktaþ      ,       1183 ,Hayýr Kurumu ve Müze ,94        ,94          ,"168,435,120"
2065 ,2018              ,Beykoz        ,       1185 ,Ticari               ,"10,697"  ,"9,695"     ,"113,690,551"
2066 ,2018              ,Beykoz        ,       1185 ,Sanayi Tesisleri     ,228       ,228         ,"113,690,551"
2067 ,2018              ,Beykoz        ,       1185 ,Resmi Kurum          ,"3,301"   ,"3,142"     ,"113,690,551"
2068 ,2018              ,Beykoz        ,       1185 ,Mesken               ,"92,624"  ,"88,237"    ,"113,690,551"
2069 ,2018              ,Beykoz        ,       1185 ,Ýbadethane           ,211       ,210         ,"113,690,551"
2070 ,2018              ,Beykoz        ,       1185 ,Hayýr Kurumu ve Müze ,16        ,16          ,"113,690,551"
2072 ,2018              ,Beylikdüzü    ,       2051 ,Ticari               ,"15,131"  ,"12,765"    ,"165,680,990"
2073 ,2018              ,Beylikdüzü    ,       2051 ,Sanayi Tesisleri     ,457       ,457         ,"165,680,990"
2074 ,2018              ,Beylikdüzü    ,       2051 ,Resmi Kurum          ,"2,585"   ,"2,504"     ,"165,680,990"
2075 ,2018              ,Beylikdüzü    ,       2051 ,Mesken               ,"137,838" ,"134,605"   ,"165,680,990"
2076 ,2018              ,Beylikdüzü    ,       2051 ,Ýbadethane           ,88        ,82          ,"165,680,990"
2077 ,2018              ,Beylikdüzü    ,       2051 ,Hayýr Kurumu ve Müze ,100       ,96          ,"165,680,990"
2079 ,2018              ,Beyoðlu       ,       1186 ,Yabancý Temsilcilik  ,475       ,475         ,"101,868,413"
2080 ,2018              ,Beyoðlu       ,       1186 ,Ticari               ,"27,473"  ,"25,943"    ,"101,868,413"
2081 ,2018              ,Beyoðlu       ,       1186 ,Sanayi Tesisleri     ,347       ,347         ,"101,868,413"
2082 ,2018              ,Beyoðlu       ,       1186 ,Resmi Kurum          ,"3,735"   ,"3,666"     ,"101,868,413"
2083 ,2018              ,Beyoðlu       ,       1186 ,Mesken               ,"79,668"  ,"78,118"    ,"101,868,413"
2084 ,2018              ,Beyoðlu       ,       1186 ,Ýbadethane           ,181       ,178         ,"101,868,413"
2085 ,2018              ,Beyoðlu       ,       1186 ,Hayýr Kurumu ve Müze ,240       ,238         ,"101,868,413"
2086 ,2018              ,Büyükçekmece  ,       1782 ,Ticari               ,"12,648"  ,"9,921"     ,"111,002,748"
2087 ,2018              ,Büyükçekmece  ,       1782 ,Sanayi Tesisleri     ,58        ,58          ,"111,002,748"
2088 ,2018              ,Büyükçekmece  ,       1782 ,Resmi Kurum          ,"2,674"   ,"2,614"     ,"111,002,748"
2089 ,2018              ,Büyükçekmece  ,       1782 ,Mesken               ,"116,142" ,"109,701"   ,"111,002,748"
2090 ,2018              ,Büyükçekmece  ,       1782 ,Ýbadethane           ,86        ,81          ,"111,002,748"
2091 ,2018              ,Büyükçekmece  ,       1782 ,Hayýr Kurumu ve Müze ,103       ,99          ,"111,002,748"
2092 ,2018              ,Çatalca       ,       1237 ,Ticari               ,"2,864"   ,"1,983"     ,"25,354,608"
2093 ,2018              ,Çatalca       ,       1237 ,Sanayi Tesisleri     ,93        ,93          ,"25,354,608"
2094 ,2018              ,Çatalca       ,       1237 ,Resmi Kurum          ,721       ,702         ,"25,354,608"
2095 ,2018              ,Çatalca       ,       1237 ,Mesken               ,"23,141"  ,"22,155"    ,"25,354,608"
2096 ,2018              ,Çatalca       ,       1237 ,Ýbadethane           ,32        ,32          ,"25,354,608"
2097 ,2018              ,Çatalca       ,       1237 ,Hayýr Kurumu ve Müze ,27        ,6           ,"25,354,608"
2098 ,2018              ,Çekmeköy      ,       2052 ,Ticari               ,"9,444"   ,"7,656"     ,"100,293,646"
2099 ,2018              ,Çekmeköy      ,       2052 ,Sanayi Tesisleri     ,121       ,121         ,"100,293,646"
2100 ,2018              ,Çekmeköy      ,       2052 ,Resmi Kurum          ,"2,654"   ,"2,631"     ,"100,293,646"
2101 ,2018              ,Çekmeköy      ,       2052 ,Mesken               ,"101,823" ,"97,305"    ,"100,293,646"
2102 ,2018              ,Çekmeköy      ,       2052 ,Ýbadethane           ,98        ,80          ,"100,293,646"
2103 ,2018              ,Çekmeköy      ,       2052 ,Hayýr Kurumu ve Müze ,33        ,33          ,"100,293,646"
2104 ,2018              ,Esenler       ,       2016 ,Ticari               ,"11,629"  ,"9,875"     ,"117,187,054"
2105 ,2018              ,Esenler       ,       2016 ,Sanayi Tesisleri     ,766       ,766         ,"117,187,054"
2106 ,2018              ,Esenler       ,       2016 ,Resmi Kurum          ,"3,374"   ,"2,692"     ,"117,187,054"
2107 ,2018              ,Esenler       ,       2016 ,Mesken               ,"135,148" ,"134,537"   ,"117,187,054"
2108 ,2018              ,Esenler       ,       2016 ,Ýbadethane           ,82        ,81          ,"117,187,054"
2109 ,2018              ,Esenler       ,       2016 ,Hayýr Kurumu ve Müze ,141       ,139         ,"117,187,054"
2111 ,2018              ,Esenyurt      ,       2053 ,Ticari               ,"35,013"  ,"25,527"    ,"395,911,554"
2112 ,2018              ,Esenyurt      ,       2053 ,Sanayi Tesisleri     ,"4,748"   ,"4,748"     ,"395,911,554"
2113 ,2018              ,Esenyurt      ,       2053 ,Resmi Kurum          ,"3,219"   ,"2,988"     ,"395,911,554"
2114 ,2018              ,Esenyurt      ,       2053 ,Mesken               ,"349,472" ,"335,846"   ,"395,911,554"
2115 ,2018              ,Esenyurt      ,       2053 ,Ýbadethane           ,166       ,127         ,"395,911,554"
2116 ,2018              ,Esenyurt      ,       2053 ,Hayýr Kurumu ve Müze ,168       ,169         ,"395,911,554"
2117 ,2018              ,Eyüpsultan    ,       1325 ,Diðer                ,83        ,31          ,"163,347,081"
2118 ,2018              ,Eyüpsultan    ,       1325 ,Ticari               ,"11,886"  ,"10,331"    ,"163,347,081"
2119 ,2018              ,Eyüpsultan    ,       1325 ,Sanayi Tesisleri     ,229       ,229         ,"163,347,081"
2120 ,2018              ,Eyüpsultan    ,       1325 ,Resmi Kurum          ,"4,147"   ,"3,888"     ,"163,347,081"
2121 ,2018              ,Eyüpsultan    ,       1325 ,Mesken               ,"145,385" ,"142,289"   ,"163,347,081"
2122 ,2018              ,Eyüpsultan    ,       1325 ,Ýbadethane           ,143       ,147         ,"163,347,081"
2123 ,2018              ,Eyüpsultan    ,       1325 ,Hayýr Kurumu ve Müze ,297       ,295         ,"163,347,081"
2124 ,2018              ,Fatih         ,       1327 ,Yabancý Temsilcilik  ,20        ,20          ,"167,075,217"
2125 ,2018              ,Fatih         ,       1327 ,Ticari               ,"38,592"  ,"36,623"    ,"167,075,217"
2126 ,2018              ,Fatih         ,       1327 ,Sanayi Tesisleri     ,184       ,184         ,"167,075,217"
2127 ,2018              ,Fatih         ,       1327 ,Resmi Kurum          ,"18,731"  ,"15,245"    ,"167,075,217"
2128 ,2018              ,Fatih         ,       1327 ,Mesken               ,"143,667" ,"141,044"   ,"167,075,217"
2129 ,2018              ,Fatih         ,       1327 ,Ýbadethane           ,738       ,717         ,"167,075,217"
2130 ,2018              ,Fatih         ,       1327 ,Hayýr Kurumu ve Müze ,894       ,839         ,"167,075,217"
2131 ,2018              ,Gaziosmanpaþa ,       1336 ,Ticari               ,"10,901"  ,"9,676"     ,"153,323,120"
2132 ,2018              ,Gaziosmanpaþa ,       1336 ,Sanayi Tesisleri     ,109       ,109         ,"153,323,120"
2133 ,2018              ,Gaziosmanpaþa ,       1336 ,Resmi Kurum          ,"1,915"   ,"1,84"      ,"153,323,120"
2134 ,2018              ,Gaziosmanpaþa ,       1336 ,Mesken               ,"155,852" ,"154,082"   ,"153,323,120"
2135 ,2018              ,Gaziosmanpaþa ,       1336 ,Ýbadethane           ,182       ,174         ,"153,323,120"
2136 ,2018              ,Gaziosmanpaþa ,       1336 ,Hayýr Kurumu ve Müze ,257       ,257         ,"153,323,120"
2137 ,2018              ,Güngören      ,       2010 ,Ticari               ,"15,843"  ,"14,329"    ,"103,413,204"
2138 ,2018              ,Güngören      ,       2010 ,Sanayi Tesisleri     ,637       ,637         ,"103,413,204"
2139 ,2018              ,Güngören      ,       2010 ,Resmi Kurum          ,"1,631"   ,"1,599"     ,"103,413,204"
2140 ,2018              ,Güngören      ,       2010 ,Mesken               ,"97,971"  ,"96,957"    ,"103,413,204"
2141 ,2018              ,Güngören      ,       2010 ,Ýbadethane           ,213       ,205         ,"103,413,204"
2142 ,2018              ,Güngören      ,       2010 ,Hayýr Kurumu ve Müze ,73        ,73          ,"103,413,204"
2143 ,2018              ,Kadýköy       ,       1421 ,Ticari               ,"31,695"  ,"28,899"    ,"281,536,166"
2144 ,2018              ,Kadýköy       ,       1421 ,Sanayi Tesisleri     ,42        ,42          ,"281,536,166"
2145 ,2018              ,Kadýköy       ,       1421 ,Resmi Kurum          ,"8,615"   ,"8,453"     ,"281,536,166"
2146 ,2018              ,Kadýköy       ,       1421 ,Mesken               ,"259,619" ,"244,007"   ,"281,536,166"
2147 ,2018              ,Kadýköy       ,       1421 ,Ýbadethane           ,270       ,251         ,"281,536,166"
2148 ,2018              ,Kadýköy       ,       1421 ,Hayýr Kurumu ve Müze ,226       ,222         ,"281,536,166"
2149 ,2018              ,Kaðýthane     ,       1810 ,Yabancý Temsilcilik  ,8         ,8           ,"156,482,522"
2150 ,2018              ,Kaðýthane     ,       1810 ,Ticari               ,"19,064"  ,"17,1"      ,"156,482,522"
2151 ,2018              ,Kaðýthane     ,       1810 ,Sanayi Tesisleri     ,15        ,15          ,"156,482,522"
2152 ,2018              ,Kaðýthane     ,       1810 ,Resmi Kurum          ,"2,655"   ,"2,593"     ,"156,482,522"
2153 ,2018              ,Kaðýthane     ,       1810 ,Mesken               ,"162,753" ,"159,045"   ,"156,482,522"
2154 ,2018              ,Kaðýthane     ,       1810 ,Ýbadethane           ,299       ,297         ,"156,482,522"
2155 ,2018              ,Kaðýthane     ,       1810 ,Hayýr Kurumu ve Müze ,112       ,112         ,"156,482,522"
2156 ,2018              ,Kartal        ,       1449 ,Ticari               ,"15,594"  ,"13,827"    ,"170,995,947"
2157 ,2018              ,Kartal        ,       1449 ,Sanayi Tesisleri     ,138       ,138         ,"170,995,947"
2158 ,2018              ,Kartal        ,       1449 ,Resmi Kurum          ,"10,259"  ,"9,853"     ,"170,995,947"
2159 ,2018              ,Kartal        ,       1449 ,Mesken               ,"185,861" ,"181,444"   ,"170,995,947"
2160 ,2018              ,Kartal        ,       1449 ,Ýbadethane           ,208       ,183         ,"170,995,947"
2161 ,2018              ,Kartal        ,       1449 ,Hayýr Kurumu ve Müze ,263       ,263         ,"170,995,947"
2163 ,2018              ,Küçükçekmece  ,       1823 ,Ticari               ,"20,59"   ,"17,954"    ,"287,017,028"
2164 ,2018              ,Küçükçekmece  ,       1823 ,Sanayi Tesisleri     ,376       ,376         ,"287,017,028"
2165 ,2018              ,Küçükçekmece  ,       1823 ,Resmi Kurum          ,"7,482"   ,"7,405"     ,"287,017,028"
2166 ,2018              ,Küçükçekmece  ,       1823 ,Mesken               ,"273,772" ,"270,695"   ,"287,017,028"
2167 ,2018              ,Küçükçekmece  ,       1823 ,Ýbadethane           ,216       ,212         ,"287,017,028"
2168 ,2018              ,Küçükçekmece  ,       1823 ,Hayýr Kurumu ve Müze ,344       ,334         ,"287,017,028"
2170 ,2018              ,Maltepe       ,       2012 ,Ticari               ,"19,294"  ,"17,511"    ,"191,051,992"
2171 ,2018              ,Maltepe       ,       2012 ,Sanayi Tesisleri     ,3         ,3           ,"191,051,992"
2172 ,2018              ,Maltepe       ,       2012 ,Resmi Kurum          ,"6,796"   ,"6,652"     ,"191,051,992"
2173 ,2018              ,Maltepe       ,       2012 ,Mesken               ,"201,965" ,"196,969"   ,"191,051,992"
2174 ,2018              ,Maltepe       ,       2012 ,Ýbadethane           ,225       ,214         ,"191,051,992"
2175 ,2018              ,Maltepe       ,       2012 ,Hayýr Kurumu ve Müze ,212       ,212         ,"191,051,992"
2176 ,2018              ,Pendik        ,       1835 ,Ticari               ,"32,136"  ,"27,487"    ,"306,542,298"
2177 ,2018              ,Pendik        ,       1835 ,Sanayi Tesisleri     ,220       ,219         ,"306,542,298"
2178 ,2018              ,Pendik        ,       1835 ,Resmi Kurum          ,"7,917"   ,"7,523"     ,"306,542,298"
2179 ,2018              ,Pendik        ,       1835 ,Mesken               ,"252,802" ,"246,867"   ,"306,542,298"
2180 ,2018              ,Pendik        ,       1835 ,Ýbadethane           ,225       ,210         ,"306,542,298"
2181 ,2018              ,Pendik        ,       1835 ,Hayýr Kurumu ve Müze ,160       ,158         ,"306,542,298"
2182 ,2018              ,Sancaktepe    ,       2054 ,Ticari               ,"14,104"  ,"11,653"    ,"148,785,412"
2183 ,2018              ,Sancaktepe    ,       2054 ,Sanayi Tesisleri     ,378       ,378         ,"148,785,412"
2184 ,2018              ,Sancaktepe    ,       2054 ,Resmi Kurum          ,"2,529"   ,"2,366"     ,"148,785,412"
2185 ,2018              ,Sancaktepe    ,       2054 ,Mesken               ,"146,871" ,"142,672"   ,"148,785,412"
2186 ,2018              ,Sancaktepe    ,       2054 ,Ýbadethane           ,176       ,168         ,"148,785,412"
2187 ,2018              ,Sancaktepe    ,       2054 ,Hayýr Kurumu ve Müze ,69        ,69          ,"148,785,412"
2188 ,2018              ,Sarýyer       ,       1604 ,Yabancý Temsilcilik  ,193       ,193         ,"205,317,345"
2189 ,2018              ,Sarýyer       ,       1604 ,Ticari               ,"24,947"  ,"22,947"    ,"205,317,345"
2190 ,2018              ,Sarýyer       ,       1604 ,Sanayi Tesisleri     ,"1,033"   ,"1,033"     ,"205,317,345"
2191 ,2018              ,Sarýyer       ,       1604 ,Resmi Kurum          ,"11,032"  ,"10,652"    ,"205,317,345"
2192 ,2018              ,Sarýyer       ,       1604 ,Mesken               ,"148,74"  ,"143,257"   ,"205,317,345"
2193 ,2018              ,Sarýyer       ,       1604 ,Ýbadethane           ,197       ,190         ,"205,317,345"
2194 ,2018              ,Sarýyer       ,       1604 ,Hayýr Kurumu ve Müze ,139       ,138         ,"205,317,345"
2195 ,2018              ,Silivri       ,       1622 ,Ticari               ,"10,086"  ,"8,948"     ,"112,671,730"
2196 ,2018              ,Silivri       ,       1622 ,Sanayi Tesisleri     ,493       ,493         ,"112,671,730"
2197 ,2018              ,Silivri       ,       1622 ,Resmi Kurum          ,"7,034"   ,"7,076"     ,"112,671,730"
2198 ,2018              ,Silivri       ,       1622 ,Mesken               ,"84,719"  ,"78,26"     ,"112,671,730"
2199 ,2018              ,Silivri       ,       1622 ,Ýbadethane           ,58        ,56          ,"112,671,730"
2200 ,2018              ,Sultanbeyli   ,       2014 ,Ticari               ,"8,948"   ,"5,998"     ,"85,891,338"
2201 ,2018              ,Sultanbeyli   ,       2014 ,Sanayi Tesisleri     ,24        ,24          ,"85,891,338"
2202 ,2018              ,Sultanbeyli   ,       2014 ,Resmi Kurum          ,"2,075"   ,"1,98"      ,"85,891,338"
2203 ,2018              ,Sultanbeyli   ,       2014 ,Mesken               ,"91,136"  ,"88,986"    ,"85,891,338"
2204 ,2018              ,Sultanbeyli   ,       2014 ,Ýbadethane           ,223       ,208         ,"85,891,338"
2205 ,2018              ,Sultanbeyli   ,       2014 ,Hayýr Kurumu ve Müze ,17        ,16          ,"85,891,338"
2206 ,2018              ,Sultangazi    ,       2055 ,Ticari               ,"11,383"  ,"8,475"     ,"150,548,543"
2207 ,2018              ,Sultangazi    ,       2055 ,Sanayi Tesisleri     ,149       ,149         ,"150,548,543"
2208 ,2018              ,Sultangazi    ,       2055 ,Resmi Kurum          ,"2,869"   ,"2,712"     ,"150,548,543"
2209 ,2018              ,Sultangazi    ,       2055 ,Mesken               ,"158,745" ,"156,804"   ,"150,548,543"
2210 ,2018              ,Sultangazi    ,       2055 ,Ýbadethane           ,146       ,131         ,"150,548,543"
2211 ,2018              ,Sultangazi    ,       2055 ,Hayýr Kurumu ve Müze ,120       ,115         ,"150,548,543"
2212 ,2018              ,Þile          ,       1659 ,Ticari               ,"2,634"   ,"2,151"     ,"20,403,207"
2213 ,2018              ,Þile          ,       1659 ,Sanayi Tesisleri     ,3         ,3           ,"20,403,207"
2214 ,2018              ,Þile          ,       1659 ,Resmi Kurum          ,"1,119"   ,941         ,"20,403,207"
2215 ,2018              ,Þile          ,       1659 ,Mesken               ,"21,623"  ,"20,324"    ,"20,403,207"
2217 ,2018              ,Þile          ,       1659 ,Hayýr Kurumu ve Müze ,11        ,10          ,"20,403,207"
2218 ,2018              ,Þiþli         ,       1663 ,Yabancý Temsilcilik  ,114       ,114         ,"177,400,982"
2219 ,2018              ,Þiþli         ,       1663 ,Ticari               ,"48,171"  ,"43,068"    ,"177,400,982"
2220 ,2018              ,Þiþli         ,       1663 ,Sanayi Tesisleri     ,260       ,260         ,"177,400,982"
2221 ,2018              ,Þiþli         ,       1663 ,Resmi Kurum          ,"9,188"   ,"9,133"     ,"177,400,982"
2222 ,2018              ,Þiþli         ,       1663 ,Mesken               ,"133,158" ,"130,024"   ,"177,400,982"
2223 ,2018              ,Þiþli         ,       1663 ,Ýbadethane           ,156       ,148         ,"177,400,982"
2224 ,2018              ,Þiþli         ,       1663 ,Hayýr Kurumu ve Müze ,337       ,336         ,"177,400,982"
2226 ,2018              ,Tuzla         ,       2015 ,Ticari               ,"26,087"  ,"17,826"    ,"215,818,022"
2227 ,2018              ,Tuzla         ,       2015 ,Sanayi Tesisleri     ,717       ,717         ,"215,818,022"
2228 ,2018              ,Tuzla         ,       2015 ,Resmi Kurum          ,"5,609"   ,"5,488"     ,"215,818,022"
2229 ,2018              ,Tuzla         ,       2015 ,Mesken               ,"103,052" ,"97,962"    ,"215,818,022"
2230 ,2018              ,Tuzla         ,       2015 ,Ýbadethane           ,115       ,112         ,"215,818,022"
2231 ,2018              ,Tuzla         ,       2015 ,Hayýr Kurumu ve Müze ,32        ,32          ,"215,818,022"
2233 ,2018              ,Ümraniye      ,       1852 ,Ticari               ,"40,873"  ,"33,423"    ,"271,235,113"
2234 ,2018              ,Ümraniye      ,       1852 ,Sanayi Tesisleri     ,641       ,641         ,"271,235,113"
2235 ,2018              ,Ümraniye      ,       1852 ,Resmi Kurum          ,"4,276"   ,"4,142"     ,"271,235,113"
2236 ,2018              ,Ümraniye      ,       1852 ,Mesken               ,"251,302" ,"246,31"    ,"271,235,113"
2237 ,2018              ,Ümraniye      ,       1852 ,Ýbadethane           ,316       ,304         ,"271,235,113"
2238 ,2018              ,Ümraniye      ,       1852 ,Hayýr Kurumu ve Müze ,233       ,219         ,"271,235,113"
2239 ,2018              ,Üsküdar       ,       1708 ,Ticari               ,"24,594"  ,"22,101"    ,"239,487,466"
2240 ,2018              ,Üsküdar       ,       1708 ,Sanayi Tesisleri     ,2         ,2           ,"239,487,466"
2241 ,2018              ,Üsküdar       ,       1708 ,Resmi Kurum          ,"9,211"   ,"8,828"     ,"239,487,466"
2242 ,2018              ,Üsküdar       ,       1708 ,Mesken               ,"207,42"  ,"201,002"   ,"239,487,466"
2243 ,2018              ,Üsküdar       ,       1708 ,Ýbadethane           ,404       ,375         ,"239,487,466"
2244 ,2018              ,Üsküdar       ,       1708 ,Hayýr Kurumu ve Müze ,469       ,460         ,"239,487,466"
2245 ,2018              ,Zeytinburnu   ,       1739 ,Ticari               ,"16,093"  ,"14,498"    ,"111,464,719"
2246 ,2018              ,Zeytinburnu   ,       1739 ,Sanayi Tesisleri     ,89        ,89          ,"111,464,719"
2247 ,2018              ,Zeytinburnu   ,       1739 ,Resmi Kurum          ,"4,869"   ,"4,349"     ,"111,464,719"
2248 ,2018              ,Zeytinburnu   ,       1739 ,Mesken               ,"91,864"  ,"89,15"     ,"111,464,719"
2249 ,2018              ,Zeytinburnu   ,       1739 ,Ýbadethane           ,95        ,95          ,"111,464,719"
2250 ,2018              ,Zeytinburnu   ,       1739 ,Hayýr Kurumu ve Müze ,163       ,92          ,"111,464,719"
2251 ,2019              ,Adalar        ,       1103 ,Yabancý Temsilcilik  ,7         ,7           ,"6,362,370"
2253 ,2019              ,Adalar        ,       1103 ,Resmi Kurum          ,357       ,350         ,"6,362,370"
2254 ,2019              ,Adalar        ,       1103 ,Mesken               ,"8,456"   ,"8,298"     ,"6,362,370"
2255 ,2019              ,Adalar        ,       1103 ,Ýbadethane           ,9         ,8           ,"6,362,370"
2256 ,2019              ,Adalar        ,       1103 ,Hayýr Kurumu ve Müze ,24        ,24          ,"6,362,370"
2257 ,2019              ,Arnavutköy    ,       2048 ,Ticari               ,"31,62"   ,"28,458"    ,"159,369,751"
2258 ,2019              ,Arnavutköy    ,       2048 ,Sanayi Tesisleri     ,"1,693"   ,"1,596"     ,"159,369,751"
2259 ,2019              ,Arnavutköy    ,       2048 ,Resmi Kurum          ,"2,307"   ,"2,187"     ,"159,369,751"
2260 ,2019              ,Arnavutköy    ,       2048 ,Mesken               ,"90,872"  ,"87,417"    ,"159,369,751"
2261 ,2019              ,Arnavutköy    ,       2048 ,Ýbadethane           ,119       ,107         ,"159,369,751"
2262 ,2019              ,Arnavutköy    ,       2048 ,Hayýr Kurumu ve Müze ,61        ,52          ,"159,369,751"
2263 ,2019              ,Ataþehir      ,       2049 ,Ticari               ,"27,209"  ,"24,029"    ,"174,111,888"
2264 ,2019              ,Ataþehir      ,       2049 ,Sanayi Tesisleri     ,93        ,93          ,"174,111,888"
2265 ,2019              ,Ataþehir      ,       2049 ,Resmi Kurum          ,"3,184"   ,"3,136"     ,"174,111,888"
2266 ,2019              ,Ataþehir      ,       2049 ,Mesken               ,"162,043" ,"159,459"   ,"174,111,888"
2267 ,2019              ,Ataþehir      ,       2049 ,Ýbadethane           ,156       ,146         ,"174,111,888"
2268 ,2019              ,Ataþehir      ,       2049 ,Hayýr Kurumu ve Müze ,77        ,44          ,"174,111,888"
2269 ,2019              ,Avcýlar       ,       2003 ,Ticari               ,"14,708"  ,"12,434"    ,"163,844,381"
2270 ,2019              ,Avcýlar       ,       2003 ,Sanayi Tesisleri     ,"2,183"   ,"2,183"     ,"163,844,381"
2271 ,2019              ,Avcýlar       ,       2003 ,Resmi Kurum          ,"5,71"    ,"5,61"      ,"163,844,381"
